generation,peso food,peso poison,raio food,raio poison,average life time,average fitness
301,2.770243695653203,-1.8759387184130554,72.54104527004858,37.69411439572878,1055.35,37.36
302,2.7673819999416223,-1.8837827066168427,72.50806507685662,37.553464621218055,1056.08,35.46
303,2.770571744125755,-1.891391098211459,72.52011254476277,36.917377062482686,1052.25,30.51
304,2.7698113479766078,-1.8819557416643946,72.31743353839748,36.747589544750724,1035.91,31.39
305,2.7688974122251313,-1.8800844318199808,72.23795530884199,36.93003394518031,1063.66,35.75
306,2.7673856283683267,-1.888390905679622,72.6579492434149,36.981976662082054,1058.27,33.6
307,2.7689560984797965,-1.893260184870752,72.64200023563934,37.24437067422841,1057.81,32.9
308,2.7702598973438253,-1.8850875550169206,72.59158954084687,36.731342816134436,1061.86,35.06
309,2.767093593107077,-1.9013710623975555,72.81020181895325,36.63253337852998,1062.33,34.03
310,2.7639637671933475,-1.9002918431167957,72.59456241572333,36.735342473653866,1055.5,33.02
311,2.765213491123183,-1.908684808562671,72.93433283603481,36.313025985161225,1064.61,37.68
312,2.765381147584388,-1.9117268389761681,72.42236627199091,37.333612576679705,1073.25,31.54
313,2.7650415068926666,-1.9023325636479094,73.02011165785002,36.247593448058694,1086.17,32.83
314,2.763656797892239,-1.8989050871880817,70.44097892744091,36.8943427097737,1060.77,35.17
315,2.7622662760643912,-1.8936186379203443,69.27293881093203,38.53004036724601,1077.47,34.26
316,2.7661805567019395,-1.8874570488350713,69.53783326811413,38.67938858910498,1062.89,32.96
317,2.761850371946334,-1.888234178448738,69.1286802683729,39.512796497290694,1077.07,32.32
318,2.7655308940656083,-1.8880215575089307,69.38384399052417,39.94325240329181,1074.26,34.28
319,2.7642084170283168,-1.889567230656628,68.00763645835433,38.942180369294995,1059.01,36.91
320,2.7646028594249406,-1.8859843226190198,67.84891706452356,39.51778718268927,1064.51,33.71
321,2.7639301317120015,-1.8879747062992804,68.51901781566335,38.201559069301375,1072.1881188118812,36.48514851485149
322,2.760352157537855,-1.8865997763291744,68.88343584729515,37.56663714159184,1058.57,32.16
323,2.7645510189439206,-1.8933816427937384,67.99768297481731,37.43122504655153,1071.42,32.69
324,2.7671360236834146,-1.8924588785230478,68.21420892740375,38.1907094773982,1087.06,32.15
325,2.77204713188589,-1.900307498941264,68.79470138629173,37.74263537087722,1055.79,30.85
326,2.7797661103960216,-1.8933429242972541,68.28589881241768,37.14221105648235,1084.23,39.04
327,2.7746371049814473,-1.8928856713990918,68.98413707885258,37.01056442350291,1057.54,33.16
328,2.774843040085691,-1.8924896241729872,69.40123421671461,37.93595929851802,1042.58,37.19
329,2.782944538666791,-1.892609902308305,69.21613494258196,38.51698343036452,1058.33,38.44
330,2.7836035571116615,-1.890440099996811,69.57819677396796,39.54325420762483,1041.63,32.79
331,2.7841447824867878,-1.892825007241292,69.4180231178434,39.27498479681098,1085.9,35.48
332,2.7842473378732553,-1.8961696102911023,70.08527938944202,37.20269983120055,1059.49,34.36
333,2.7827962083540694,-1.904407024729985,69.89228919927045,36.1731167471798,1054.11,30.77
334,2.7832654150532052,-1.900633722683687,70.10074803657528,35.629334163949636,1067.77,33.11
335,2.7872145221192928,-1.9048108897517566,70.73742137153724,35.71622736383829,1073.99,30.63
336,2.7861480860984544,-1.9166806409442045,71.80733583246094,36.586005261000835,1055.07,35.41
337,2.7906561873209044,-1.9266195255314458,72.74808248163608,37.11134438096136,1060.68,35.06
338,2.788586805953774,-1.9277996086094655,72.72450777169169,37.81413976077074,1067.99,32.78
339,2.791822188483439,-1.940360343399125,72.30481925301058,38.085777451222995,1072.95,34.22
340,2.792024268613966,-1.941537014540843,73.21182987869315,37.05760507382741,1055.58,31.47
341,2.794232282663998,-1.9438973815438616,72.82580889156077,38.60340676370619,1058.62,38.2
342,2.806451120529001,-1.9431363198186902,73.32598023305353,38.124526577119006,1068.98,35.42
343,2.8063456374779587,-1.9368667449820396,72.44650994690736,38.933865606677784,1044.88,36.49
344,2.8031256266957048,-1.9447508642101852,72.24694657999407,38.445286321285195,1065.48,34.34
345,2.802103783237789,-1.9528675680024477,72.78031140544802,39.636172032593215,1047.86,34.29
346,2.7984471005851437,-1.9547460768594291,73.0555406496809,40.72158002595401,1052.48,33.01
347,2.7969496408709325,-1.9598687440608726,73.5575466064979,40.01214591242811,1057.82,34.92
348,2.787853363527852,-1.9566944661109835,73.20432393069015,39.32326372770021,1071.75,33.96
349,2.7833046282123495,-1.9507225416744538,72.96056193855378,38.022283505367085,1037.94,34.1
350,2.7734991783124077,-1.9473104342816498,72.85767050657229,38.63452475043241,1032.73,28.81
351,2.775678112700464,-1.9475701038784154,72.85915944840166,38.09944966120218,1065.019801980198,31.00990099009901
352,2.7886488384027315,-1.944073745496643,73.12040752108787,38.319242347732285,1058.64,37.28
353,2.790332930662335,-1.9431318278334069,72.88595110640489,38.56194619015358,1043.43,33.78
354,2.793955671569395,-1.941741133034673,72.56315083871877,38.18621046007987,1049.45,41.56
355,2.79539644502286,-1.9433742420514815,72.39425410706251,38.61159034080891,1076.43,35.21
356,2.7953835634484405,-1.9413170517437806,72.03631197148553,39.19943021830697,1076.34,34.79
357,2.7945061032785943,-1.9418714277491855,72.01219094168755,39.29422981796128,1072.55,35.06
358,2.7964430857424403,-1.9403724005212868,71.49819092804245,39.06556483801238,1044.4,37.51
359,2.7977919394254878,-1.9385565134991087,72.3028163364722,38.998605809587865,1078.1089108910892,32.07920792079208
360,2.79931299303441,-1.9360656664088598,72.66042490950576,39.108239002056465,1044.93,30.19
361,2.801630975866774,-1.9413492081041883,72.62127563304381,39.278227850791254,1059.52,31.36
362,2.8056772416995557,-1.9447996795857168,73.2400494885738,38.6826466822247,1054.41,37.02
363,2.814651633511985,-1.9498078925765459,73.40669790204588,38.13820092416634,1074.43,35.1
364,2.8116222357056055,-1.9519258383826539,73.48402164925774,38.271657888056836,1041.0,33.97
365,2.8173634568578354,-1.9561520098152223,72.36626601195857,38.60801367487758,1072.24,34.63
366,2.8097628976678846,-1.9461258056424071,72.52148287486213,38.067840813615874,1060.3,35.79
367,2.8125896907085166,-1.9491417877884274,72.79987562694231,38.07435585441228,1080.26,34.43
368,2.8120723841057185,-1.953312150617688,73.98563825161975,37.825337535695496,1067.8,34.94
369,2.803847760878479,-1.9556974729342076,73.83626662845336,39.46601055321099,1081.47,32.84
370,2.802315044975034,-1.9556702394133532,73.59990852945296,39.569186809721025,1045.3366336633662,33.227722772277225
371,2.792401218024517,-1.9530261108246274,73.20409211682241,39.12383646468305,1069.45,35.68
372,2.785080845590142,-1.9497888115188138,72.01908121859093,38.93356118765851,1073.69,32.01
373,2.791206202180936,-1.9492109206947037,72.7069466663076,39.26870112049548,1063.8,37.03
374,2.800136101588538,-1.9481541512995817,73.53529534056504,39.88990445438454,1054.1683168316831,34.148514851485146
375,2.7998388826139675,-1.9462054024750344,73.51254383181325,39.654210052280426,1062.02,38.26
376,2.800355731445822,-1.9475063901230507,73.29090489365768,39.238683596367494,1029.89,34.76
377,2.80107931083906,-1.9466083232370794,72.35037788164854,38.856721972383355,1057.58,35.24
378,2.800070479121873,-1.9464119485068325,72.11033565509997,38.65355526798564,1054.97,30.3
379,2.799512474401359,-1.9492210640328351,72.41157880468283,38.93059251209082,1081.54,33.93
380,2.8082069974834765,-1.9496524248326634,72.67448105825584,39.2579848722153,1066.85,34.33
381,2.8110132853820495,-1.9489756782375798,72.66974400113406,39.4270285855288,1050.36,35.06
382,2.806509950088665,-1.9506175797479788,72.92642261268814,40.04471494290044,1060.82,33.53
383,2.8057449583487863,-1.9529846204117587,73.36415733485505,40.77953989849889,1067.87,32.55
384,2.807583947195624,-1.9504678302113652,73.26981417887534,40.63892325514681,1046.28,33.1
385,2.8090229657465495,-1.9481958670575505,72.98081052630081,40.71058223077941,1056.12,37.14
386,2.8093282588430446,-1.9486675613319033,73.18125916363047,40.569319821090374,1064.85,34.74
387,2.8076006758765755,-1.9505216503276395,73.2255893079228,39.72679516370338,1035.14,31.39
388,2.796559384849576,-1.9519385898822665,72.85762661112783,39.91602715515308,1056.2178217821781,33.87128712871287
389,2.7945051598853463,-1.9526129337265459,72.80877124452199,40.1391741979429,1045.98,33.23
390,2.7866638379959885,-1.950594434553548,72.99281554037705,40.352769401760646,1042.3,32.95
391,2.803204365977487,-1.9554340282196705,73.00178179488745,40.19381665199134,1085.07,31.63
392,2.814712100287096,-1.9532233439811393,72.95326145548884,40.47188004279981,1067.57,36.78
393,2.819693069287996,-1.9549704893892488,72.93573170429012,40.00560020646774,1067.66,31.73
394,2.8255408333289234,-1.9534041770861146,72.94488667400523,40.26024054494499,1071.8921568627452,34.15686274509804
395,2.84016318051294,-1.9543810932289796,73.10513728770266,40.059694181756555,1073.01,29.94
396,2.834870684198753,-1.955139239981923,72.88572261621873,39.731122799275745,1039.950495049505,32.31683168316832
397,2.83544047275753,-1.954515465136339,72.8391730462773,39.72317420634792,1040.74,31.3
398,2.8428899372091094,-1.9529045245432126,72.85419492563257,40.121822859316275,1085.45,36.22
399,2.846191802890039,-1.9527157409238602,72.85093931304465,40.30848452746421,1041.12,36.32
400,2.83878629955083,-1.9524497294318992,73.03247643157908,40.04874670777911,1079.1782178217823,34.306930693069305
401,2.831603351588932,-1.9514838168542599,72.971924923248,40.61058272637564,1058.78,32.56
402,2.8325593361391816,-1.9514401860982855,73.39095003048915,41.00825697407774,1051.96,28.64
403,2.8384955373190635,-1.9513402479851818,72.88724376442393,41.27363562457656,1081.7821782178219,34.118811881188115
404,2.8378966633757106,-1.9509943546616915,72.8864543011121,41.104410326797726,1068.53,32.43
405,2.836014185166442,-1.9545363210384203,72.86358460559876,40.68076859244463,1075.6,31.59
406,2.826537432059648,-1.958148815324897,72.83457350548889,43.357834930402475,1075.01,34.3
407,2.82894253464285,-1.9516894359837054,72.81157355244977,42.804996421103716,1046.5,33.82
408,2.826767541830567,-1.9466065407251045,72.94071170246531,41.801327433959905,1053.83,35.94
409,2.825100378084086,-1.951680373318997,72.8026997373719,42.29047326525883,1062.42,36.68
410,2.825791005352728,-1.9523628072017996,72.81023062257896,42.17649431223942,1078.19,36.09
411,2.8286616801150957,-1.9557376908303366,73.2155397864305,42.559581561811825,1052.56,32.46
412,2.821795278686444,-1.9624156227733136,73.64991607000496,41.39085924550187,1061.22,37.31
413,2.8245657096756007,-1.9603058411340868,74.69675302138992,41.12358151805188,1039.33,28.24
414,2.8203600259532697,-1.9668178478930023,73.49187141968646,40.01381299151205,1069.86,33.07
415,2.8202219049579997,-1.9699015502321915,73.92082256025655,40.334076542437096,1061.46,34.44
416,2.8170362683356363,-1.964850979974135,74.011829458861,39.15948712406292,1061.22,32.28
417,2.8117553320915865,-1.9688548159883341,74.42417791008711,39.63635462086837,1057.39,34.78
418,2.809947337375591,-1.9710125532213534,73.75293845026087,40.15450379684942,1080.47,31.69
419,2.8122846247971,-1.9733339857619763,74.76062275297056,39.20921997426594,1038.57,31.82
420,2.8061345523950147,-1.9708939841609097,75.19444523573769,39.158909122965724,1040.7623762376238,37.31683168316832
421,2.8027528618684827,-1.968507733872342,75.0480350240339,39.64851342393939,1051.14,34.72
422,2.8003266741384634,-1.9622020869458807,75.3065240756144,38.88283408640967,1055.3663366336634,36.01980198019802
423,2.797185296372454,-1.9549160703310549,75.02272783836321,40.01647437202246,1064.3,31.89
424,2.8076472140041604,-1.9647442479766175,74.92498878907308,40.3801353724742,1076.94,35.16
425,2.8148333457892942,-1.958312695000791,75.0515741135744,41.05686026659894,1064.51,35.92
426,2.821164768284502,-1.9594156135567244,74.9389937439804,41.522561761395174,1064.33,36.47
427,2.8254872960447015,-1.9611638752647287,74.49727877916281,41.708002178174496,1055.65,32.5
428,2.8228694663339424,-1.9538907182533387,73.37113111705064,41.91918406382784,1064.87,38.99
429,2.824703296021296,-1.9588795436939608,72.62131834808807,42.21340430427038,1066.35,30.41
430,2.826051502441897,-1.9575800929015497,72.90107515502591,42.52607586195367,1076.42,32.71
431,2.818966248387753,-1.9578456701445919,72.8066069758377,42.31727326844668,1042.3,33.32
432,2.813943307159379,-1.9608329190009128,70.98870452638299,42.23487465701149,1038.881188118812,33.00990099009901
433,2.812959059824284,-1.9624774876208384,71.23805673322559,42.4749947633758,1056.09,33.63
434,2.8142749369730615,-1.9587031369025447,71.00007468867584,42.364874573007036,1068.8910891089108,33.04950495049505
435,2.8066350552409505,-1.9595447185884314,70.66936063777294,42.512704634294785,1033.33,38.03
436,2.806522300026535,-1.9575315106982452,71.00043637532858,42.47032309577126,1062.24,33.96
437,2.8042302189119948,-1.9578147423945385,71.12752033113848,42.522476504119,1065.13,35.51
438,2.8004065198807746,-1.9574594071086064,71.04576999693569,42.462805280006386,1091.47,31.61
439,2.8023096063613355,-1.9569789028699267,70.52818871552954,42.49399792800595,1063.21,34.3
440,2.810513362170758,-1.9538741769265024,70.87879942824395,42.93067566401662,1076.4,32.38
441,2.813228526704543,-1.9480068216945297,70.50490217764954,43.07084298704788,1070.25,37.76
442,2.813738308870187,-1.9391218520964382,72.07033330326595,43.42606253067628,1068.24,32.49
443,2.810062480988466,-1.9499569375584744,72.69041438093392,43.06997905015648,1059.73,34.59
444,2.8092228560617234,-1.9549003586310838,73.36021189311238,41.859037493661475,1053.78,37.24
445,2.8076175054430683,-1.9530808911783808,72.94245312215081,41.25623878926366,1060.33,30.71
446,2.8066466277165296,-1.9525923680535442,73.1573960131427,41.72461977872454,1055.42,30.29
447,2.8037348053756017,-1.9507107024948274,73.94910406359817,41.747044247254955,1050.56,30.61
448,2.8099263132364563,-1.9541363691893323,73.48945753692553,41.30577884980261,1062.31,29.63
449,2.8083158334724856,-1.9589765998672186,73.20951578616702,40.52236968222223,1059.19,32.14
450,2.808814305111948,-1.9565813737658022,72.12252279014349,40.49783351868693,1049.54,31.65
451,2.807179850727016,-1.9611363213609767,72.39341126074387,43.12603697201499,1065.57,33.53
452,2.8082179800401663,-1.9580197061497409,71.79305079181395,42.409021756390395,1069.35,37.05
453,2.8061020526475358,-1.9599481450196248,71.15685224212854,42.19298931014052,1065.6,33.75
454,2.805146506440682,-1.9553324292288456,71.19942582774276,42.18592400273257,1050.36,33.31
455,2.805938586285706,-1.9536301399458953,70.97238763514852,41.91663954789675,1073.66,33.16
456,2.8077176407692135,-1.9545731949033518,71.19797032667466,40.977764099619804,1066.81,37.67
457,2.8076911795146957,-1.952615959386762,71.27484082092995,38.10655261783352,1068.01,32.65
458,2.807401616204498,-1.9540215657336364,70.23154511408755,37.715554634944674,1060.8415841584158,37.0990099009901
459,2.8066344676846713,-1.9575807723814183,69.57428831827806,37.96919330547198,1083.69,37.39
460,2.807237688136014,-1.954392423956646,69.493572212705,36.50369270047209,1069.72,33.16
461,2.809695824843611,-1.9555672945657592,69.2140722693313,36.51022187076086,1063.44,30.83
462,2.814785103950397,-1.956077747413212,68.81099060728494,36.506909712378736,1077.69,32.96
463,2.8156886936664245,-1.9499655683313182,67.12388421607119,36.72199064139366,1057.27,36.46
464,2.8150982911314943,-1.9510767119894556,67.03021794916806,38.24318891617821,1074.6435643564357,37.554455445544555
465,2.8163174273809717,-1.9504024029748606,67.57468805634252,38.97975542349853,1076.89,33.83
466,2.815628278452808,-1.9471519820900307,67.04280233423384,39.35483367005293,1073.92,33.11
467,2.8173366864924336,-1.9458093573969435,66.22552770930307,39.587192165488645,1064.78,29.84
468,2.8217921529379457,-1.942365255232274,65.20770628687441,39.75024987989785,1046.49,35.62
469,2.831762238385686,-1.9440399007959186,64.80266528836984,39.52306011702019,1071.14,30.75
470,2.8240739544460443,-1.9389812850871702,65.51746081188594,39.533462542054714,1065.36,35.91
471,2.8439873448459014,-1.9377251231349013,64.92153769418462,38.892033379594615,1083.91,33.71
472,2.8583226511121667,-1.937218978981153,65.13390854351532,39.535038442999664,1079.77,32.68
473,2.855017505140949,-1.9337358080927713,65.13069818038436,39.75329031895507,1084.47,37.76
474,2.849393982919646,-1.9325511309136507,66.55982337812766,39.68840988789798,1058.74,30.74
475,2.8481265406916316,-1.9312576866026507,65.82480637435594,38.79804677422388,1052.51,35.43
476,2.855031319843947,-1.9361816880319858,64.63102072519351,38.761453584241764,1078.01,32.65
477,2.855885084233508,-1.9375633249615478,65.1420977226497,39.15323366025375,1079.92,33.13
478,2.8472697039519907,-1.951701695796361,66.86564376946205,39.53465728527706,1071.49,37.0
479,2.849315828502276,-1.9610780576746942,68.33110304361348,39.12352993257139,1089.1,34.44
480,2.8524520174193357,-1.9650605852036511,68.3383571579903,41.616394560635996,1081.75,36.11
481,2.8508120779613844,-1.9777350278434493,68.44250261845355,43.51246758122806,1056.76,34.39
482,2.8535373867732523,-1.972407622172105,68.7028633910412,43.88304632982732,1066.99,32.95
483,2.851092806725353,-1.9645267696360202,68.35763858347475,45.182092830554254,1049.78,35.37
484,2.8522935170652577,-1.967076558654582,68.74991868592203,45.9991196057909,1084.2,35.81
485,2.8536848218805915,-1.9731044091207266,68.94338249063992,45.376316963620575,1061.8,35.12
486,2.8564481343281742,-1.9808094952174722,68.29712067877935,44.66711091339679,1073.47,30.88
487,2.8524367684986407,-1.980289028003813,68.34709888504023,44.86384498459711,1060.4,33.56
488,2.851232491220967,-1.986783708810107,67.93818224230029,44.62915817950754,1067.09,27.93
489,2.8503768016126947,-1.9874634608836041,67.81530627136777,44.59443177510227,1065.72,34.03
490,2.85029012693114,-1.9961298882790248,68.41604049334568,44.962183009024095,1075.9,30.93
491,2.8502952660502516,-1.997692106190586,67.98197671187016,45.13918408506989,1088.55,37.4
492,2.851261673173027,-2.003084158137319,68.15300380773101,45.829061862675,1062.21,35.69
493,2.8511815388029857,-1.996555570026125,67.63656291808014,45.229830188827094,1050.64,34.36
494,2.8514656257472075,-1.998799001707132,67.88190796399442,44.20525812328596,1074.08,31.54
495,2.8511497690281646,-1.9997904653310559,67.98525334171653,44.03421531738118,1054.24,35.09
496,2.8532059915822674,-1.9982440066059075,68.15929110439265,44.22931241108402,1086.77,33.55
497,2.855229862092783,-2.003009671310123,68.21184185026983,45.008127508608304,1058.68,33.86
498,2.854920816833765,-2.0028571592465796,68.3131253154219,44.86911144515071,1069.54,33.22
499,2.855583716609402,-2.003111693013752,68.58144878057317,45.19228234352639,1076.29,37.68
500,2.855140784501068,-1.9950808241986941,68.20559516127727,46.50537217272955,1067.25,30.65
501,2.8558849721535444,-1.9989201727577761,67.98136048465926,47.121743959078024,1045.46,34.68
502,2.855706379639056,-1.9990541794499364,67.39804140778179,48.05634195533698,1090.7,31.86
503,2.856273068584442,-2.005221590547869,67.80123288089221,47.927932964091276,1076.118811881188,33.89108910891089
504,2.857792151959481,-2.008976972208732,67.80161393398288,48.28259272649903,1061.41,29.91
505,2.856106798129137,-2.0121356897623146,68.14179194555982,47.75433342269247,1076.15,32.43
506,2.8555684822835827,-2.0181334699020907,67.98371016736736,47.83123677004977,1071.02,33.75
507,2.8562826958698997,-2.027146736497666,68.08299051104166,47.59076585570442,1066.64,36.26
508,2.855035216051703,-2.016869295577151,68.05814374385918,47.231528928784336,1075.26,34.95
509,2.85460488811225,-2.0106213686001255,67.92642755698655,47.24903970549982,1084.61,33.44
510,2.853783867366422,-2.0109828918438977,67.79791962846998,45.7770298641938,1045.12,34.15
511,2.853931551864843,-2.0094249470754053,68.3507049098235,45.78340202729906,1073.82,39.52
512,2.8536343552741896,-2.0099949366031327,68.86850681586691,45.5998233035185,1080.62,30.79
513,2.851883385754109,-2.00857675418311,69.45978628375069,46.247788308713815,1061.54,38.28
514,2.8488233642025222,-2.005895741939131,69.9099450513222,46.17306571138965,1067.42,35.15
515,2.852483500695387,-2.0047505573166813,70.08741589149237,47.740386741334504,1084.04,37.38
516,2.8515943739947676,-2.006032009112783,69.128817082952,48.21374254341332,1082.35,35.75
517,2.840240131817792,-2.011337360846425,68.38932302176595,47.576638363169096,1068.13,33.54
518,2.8411418145352316,-2.009115625836436,68.38017981916607,47.863040868287655,1095.28,30.24
519,2.836904817775665,-2.0060268400057963,67.76006766646442,50.26559967227802,1056.04,29.39
520,2.838852835127113,-2.004032741632987,67.72341753266144,49.09766350494981,1076.69,34.21
521,2.8401274019305642,-2.003599105614803,68.35009759385188,47.763609221682884,1068.43,32.65
522,2.8372716235728963,-2.004430584190833,68.669461191945,47.83884346401758,1056.1584158415842,35.445544554455445
523,2.8346290776035747,-2.005713204401867,69.68004723230808,47.03395008200418,1088.04,34.41
524,2.82382545019967,-2.0076748824707287,68.15709840491962,47.41974769408409,1075.33,35.74
525,2.8247738081047653,-2.007239397259272,68.24036401169374,46.36584208187255,1079.01,33.92
526,2.8286752427693242,-2.0087683092556805,68.14214232793454,46.583803894246905,1078.03,33.42
527,2.8254268865146686,-2.0074952210816726,67.43235498933572,46.98544555049115,1076.58,34.26
528,2.826196770121117,-2.009187969818362,68.35934472849725,46.525416261260254,1080.19,34.24
529,2.8227601264336135,-2.0098095654765977,68.3966618952161,46.02442903871491,1069.03,33.29
530,2.816508166327102,-2.0119827562558474,68.93455995624525,45.87096320820839,1101.72,36.76
531,2.8180358556685774,-2.0136954325116028,68.58921928401408,46.225798703250256,1090.94,31.86
532,2.8197036428476565,-2.0168980215602654,68.53957845392,46.60493300655493,1061.12,31.85
533,2.8201888810753672,-2.0154755954306443,68.0934181289128,46.81767431578071,1053.93,37.15
534,2.8217707406089065,-2.0181514983070277,68.10399328733796,46.140169218949765,1078.49,35.59
535,2.820037839752954,-2.0202281405834586,68.0490838355864,46.15123462310181,1078.91,31.6
536,2.8174737421920333,-2.0223871570616496,68.19374759919357,46.19968909627243,1071.2178217821781,33.584158415841586
537,2.813481794875166,-2.0289980344343816,67.1057396558272,45.78075797546354,1085.2376237623762,36.62376237623762
538,2.8137766355963056,-2.0284250456486874,67.62416976678045,44.50158647220961,1076.09,35.27
539,2.8143314471654928,-2.0222454437597643,68.15494769795947,43.87724412910782,1071.04,35.75
540,2.8219720124977594,-2.02808203045172,67.98502794521413,44.34882002851099,1061.8,33.97
541,2.821200939869479,-2.026084514563589,68.39628717163025,44.178009310607514,1073.9,36.76
542,2.8216818921646523,-2.022498574886866,68.11388387495874,43.71753938673392,1053.68,32.15
543,2.8229602386769397,-2.025671056090582,67.85317800979378,44.60047018242481,1070.06,31.01
544,2.82409837727206,-2.028668884570647,68.03906001230925,43.30570631727158,1069.52,33.36
545,2.826743182722987,-2.0269687020744596,68.13723538841825,44.75187064311025,1062.79,39.32
546,2.821932892420561,-2.0254888369665753,67.9918531541176,44.782668251358416,1064.89,35.52
547,2.8230059516923656,-2.030231087715487,68.15389110969792,44.39283792800972,1084.98,34.9
548,2.826590499592594,-2.0321139119992524,68.77053525371215,44.38838893347559,1064.61,31.22
549,2.8250068119899447,-2.0341405372915267,68.50649882879065,45.705392846646376,1081.4059405940593,36.97029702970297
550,2.8149774395275076,-2.0311809361605677,68.4366981146371,44.487411624632095,1096.33,30.81
551,2.8027958317794206,-2.03115396527825,68.38256232058615,43.85121587460911,1082.049504950495,36.693069306930695
552,2.808228213136648,-2.031765533604391,68.13670554170493,45.12182859675284,1062.57,35.03
553,2.811407026821543,-2.0232296967512284,68.27432994736472,45.330137728593236,1060.73,38.91
554,2.8104823063659903,-2.024847581897872,68.2902395125286,45.91866180994742,1059.87,32.29
555,2.8138613510293067,-2.026406006584176,69.03152277864143,44.07673481678521,1072.75,31.01
556,2.818735007239395,-2.020731283537311,68.3012260555135,43.47160331505689,1062.13,34.46
557,2.8219126392266265,-2.0194619407231382,68.12584961247715,44.19495852510809,1091.93,37.72
558,2.821473938505651,-2.021291572858827,66.59679791189308,43.4967541200902,1078.68,34.68
559,2.8216998005604,-2.02113789044158,66.60418325555726,43.58408397742719,1072.0594059405942,31.524752475247524
560,2.8232592810474118,-2.020572825496876,67.7950783274796,43.9484153007221,1060.37,36.84
561,2.8225887400228977,-2.0241103726883343,67.23192646755334,42.946739398462135,1087.44,36.57
562,2.820383908899471,-2.0209542793367046,67.29632135032647,41.897968146916384,1078.42,38.62
563,2.8202873495502208,-2.0197550290923356,65.51920743117306,41.753246860464614,1081.81,36.26
564,2.8176505391879094,-2.023666924419289,63.8208222051735,41.83989604944867,1087.03,37.2
565,2.8137744284266684,-2.0214615282679658,64.92476076538584,41.5773873516225,1075.7,34.98
566,2.812754435458191,-2.021173538249472,66.92749310809923,41.51947058943727,1071.14,30.92
567,2.806515695082867,-2.019595115546773,67.67721627455025,41.95698661009324,1067.02,36.65
568,2.8125903903062333,-2.0242215731185462,66.84933588610545,41.39589623241539,1082.95,35.93
569,2.814531317330044,-2.0283550201967078,66.75836950353617,40.784601468186324,1085.56,34.35
570,2.8201593971221284,-2.0228644933241493,66.67675466250952,41.396722660596915,1091.84,29.61
571,2.823147474084023,-2.019187089704478,65.53823623562306,41.806093587155914,1082.16,33.72
572,2.821766787103542,-2.0221738523317465,64.86834428601301,41.77842689286233,1060.59,29.84
573,2.8207487491870045,-2.0283148513106752,64.88574899487287,41.14950282463819,1063.86,35.91
574,2.8203982803899432,-2.0353981071882385,64.11841404018031,42.17937184204853,1084.79,37.8
575,2.8194682421433037,-2.033879540124779,62.46050397649795,42.97488747725104,1065.45,32.97
576,2.81802325970694,-2.0373415191037307,62.487532626582194,43.37053879206005,1092.92,34.07
577,2.8176916488850408,-2.0378001037243765,63.075250638490395,42.95261396235533,1093.65,29.54
578,2.817843587310941,-2.033572660986254,61.75360593817189,42.481696357442544,1086.72,32.15
579,2.817601646293686,-2.0373331176930303,61.09100428249804,41.24687939807923,1080.1386138613861,34.504950495049506
580,2.8194214885857334,-2.0409518102143918,62.696001988640134,40.11924128256766,1088.66,30.76
581,2.820010625483449,-2.0381144734443857,63.55316999465295,40.15729583491824,1073.8910891089108,31.91089108910891
582,2.8200394860371514,-2.0371188460217993,64.48465864922836,40.25593905664746,1066.61,35.45
583,2.8190708850809227,-2.035881995479699,64.22874101942568,41.32031539897744,1076.12,33.2
584,2.82076623822997,-2.041995115768221,64.53170781276388,41.537583317805684,1071.41,33.23
585,2.8193077490920264,-2.0499225918021056,64.53635108405705,41.71907413679479,1061.22,34.48
586,2.8203252353918846,-2.0531756564596106,64.7897652793922,42.49386957998545,1069.95,31.86
587,2.8210901690120305,-2.047834603884077,65.1183131925565,41.26445087847249,1076.19,35.22
588,2.823773910523623,-2.0482925689420055,64.94632290053374,41.00691236073742,1081.67,30.76
589,2.8205616868180363,-2.0490508408557475,65.03403668818878,41.7386557673773,1083.87,34.13
590,2.8221276662488965,-2.0493623798948564,65.8141284944998,41.337460409723974,1072.46,37.37
591,2.8166837532230455,-2.038487125488708,65.55956522519774,41.09240442355128,1091.07,30.43
592,2.815623201758965,-2.03783357597873,65.45063184502156,40.99487031184643,1052.71,32.82
593,2.8173686160195417,-2.0380880584789436,65.56537534308222,40.95499591652659,1065.4752475247524,39.13861386138614
594,2.8156813843920117,-2.037972961043973,66.23848068150193,41.08472489162152,1087.09900990099,35.633663366336634
595,2.8178025424836797,-2.04019251027173,65.86205295881554,41.009623394071916,1051.69,31.14
596,2.815455762192569,-2.039310996847165,65.89939880820447,41.45984466177746,1078.21,36.38
597,2.8148951823147517,-2.0429987387031128,65.720231942695,41.264766620507324,1095.17,38.43
598,2.8167354037591514,-2.044739834181602,65.89550866528717,43.070679130802674,1083.65,31.45
599,2.818728864027479,-2.046032278910998,65.97034313907626,43.73009974443832,1066.02,35.78
600,2.821631963029361,-2.0449354157277138,65.90450909811905,42.47773185691716,1092.59,35.92
601,2.8163091343937907,-2.0481357936168,65.84922243067936,41.549307907973855,1061.2970297029703,31.297029702970296
602,2.8156926753182088,-2.043332094369869,65.835346481901,40.78938704241173,1077.33,32.29
603,2.816764906882531,-2.0426909057015448,65.74358084766723,42.20209604370092,1092.95,35.62
604,2.8133450915181752,-2.042018224935052,66.44540029199226,43.09212025138354,1072.98,35.5
